dataset,dataset_slug,doc_id,raw_text,clean_text,tokens,token_text,char_len,token_len,is_empty_raw,is_empty_tokenized,provided_sentiment_label,provided_sentiment_confidence,provided_sentiment_source,sentiment_label,sentiment_confidence,sentiment_score,prob_negative,prob_neutral,prob_positive,prob_sarcastic_negative,sentiment_source,sentiment_probabilities_json
4 June 2026,4_june_2026,4951,যে দায়িত্ব পাই সেই ডাকাতি করে তাহলে কিভাবে দেশ উন্নতি হবে।,যে দায়িত্ব পাই সেই ডাকাতি করে তাহলে কিভাবে দেশ উন্নতি হবে,"['দায়িত্ব', 'পাই', 'ডাকাতি', 'তাহলে', 'কিভাবে', 'দেশ', 'উন্নতি']",দায়িত্ব পাই ডাকাতি তাহলে কিভাবে দেশ উন্নতি,58,7,0,0,neutral,0.7826473313529438,model_unified_fill,neutral,0.7826473313529438,0.0,0.0,1.0,0.0,0.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,4952,অযোগ্য,অযোগ্য,['অযোগ্য'],অযোগ্য,6,1,0,0,sarcastic_negative,0.4507442613831792,model_unified_fill,sarcastic_negative,0.4507442613831792,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,4953,পদত্যাগ করে সরে যান,পদত্যাগ করে সরে যান,"['পদত্যাগ', 'সরে', 'যান']",পদত্যাগ সরে যান,19,3,0,0,positive,0.3628877796792771,model_unified_fill,positive,0.3628877796792771,1.0,0.0,0.0,1.0,0.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,4954,হাসিনার আমলে এরাই মব করতো.... হাসিনাতো কারেন দিলো সারা বাংলায় এরা লোডশেডিং দেয় সারা বাংলাদেশে,হাসিনার আমলে এরাই মব করতো হাসিনাতো কারেন দিলো সারা বাংলায় এরা লোডশেডিং দেয় সারা বাংলাদেশে,"['হাসিনার', 'আমলে', 'এরাই', 'মব', 'করতো', 'হাসিনাতো', 'কারেন', 'দিলো', 'সারা', 'বাংলায়', 'এরা', 'লোডশেডিং', 'দেয়', 'সারা', 'বাংলাদেশে']",হাসিনার আমলে এরাই মব করতো হাসিনাতো কারেন দিলো সারা বাংলায় এরা লোডশেডিং দেয় সারা বাংলাদেশে,93,15,0,0,sarcastic_negative,0.7611136820384802,model_unified_fill,sarcastic_negative,0.7611136820384802,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,4955,আমার সাদা মনে একটাই প্রশ্ন বিদ্যুৎ দাম বাড়ানোর পরও কেন লোডশেডিং দিতে হবে।এই টাকা যায় কোথায়।,আমার সাদা মনে একটাই প্রশ্ন বিদ্যুৎ দাম বাড়ানোর পরও কেন লোডশেডিং দিতে হবে এই টাকা যায় কোথায়,"['সাদা', 'মনে', 'একটাই', 'প্রশ্ন', 'বিদ্যুৎ', 'দাম', 'বাড়ানোর', 'পরও', 'লোডশেডিং', 'দিতে', 'টাকা']",সাদা মনে একটাই প্রশ্ন বিদ্যুৎ দাম বাড়ানোর পরও লোডশেডিং দিতে টাকা,91,11,0,0,negative,0.4697593772324687,model_unified_fill,negative,0.4697593772324687,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,4956,আপনি টুকু সাহেব পদত্যাগ করুন।,আপনি টুকু সাহেব পদত্যাগ করুন,"['টুকু', 'সাহেব', 'পদত্যাগ', 'করুন']",টুকু সাহেব পদত্যাগ করুন,29,4,0,0,sarcastic_negative,0.4150456878642654,model_unified_fill,sarcastic_negative,0.4150456878642654,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,4957,"Pitani khawer time hoitese kotha na koiya biddut den jevabe paren, manusher chokhe mukhe je rag dekhi",pitani khawer time hoitese kotha na koiya biddut den jevabe paren manusher chokhe mukhe je rag dekhi,"['pitani', 'khawer', 'time', 'hoitese', 'kotha', 'na', 'koiya', 'biddut', 'den', 'jevabe', 'paren', 'manusher', 'chokhe', 'mukhe', 'je', 'rag', 'dekhi']",pitani khawer time hoitese kotha na koiya biddut den jevabe paren manusher chokhe mukhe je rag dekhi,101,17,0,0,sarcastic_negative,0.5438430497326605,model_unified_fill,sarcastic_negative,0.5438430497326605,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,4958,তাহলে তো আপনি বর্তমানে পরিবেশ দূষণ করতেছেন বিদায় নিচ্ছেন না কেন,তাহলে তো আপনি বর্তমানে পরিবেশ দূষণ করতেছেন বিদায় নিচ্ছেন না কেন,"['তাহলে', 'বর্তমানে', 'পরিবেশ', 'দূষণ', 'করতেছেন', 'বিদায়', 'নিচ্ছেন']",তাহলে বর্তমানে পরিবেশ দূষণ করতেছেন বিদায় নিচ্ছেন,63,7,0,0,sarcastic_negative,0.6428994316230552,model_unified_fill,sarcastic_negative,0.6428994316230552,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,4959,বিদ্যুতের জন্য টাকা দিচ্ছে জনগণ।অথচ বিদ্যুতের সংকট কাটছেনা।এরা জনগণের টাকাগুলো বিদেশে পাচার করছে নাতো পরবর্তিতে পালিয়ে গিয়ে ভোগ করার জন্য।,বিদ্যুতের জন্য টাকা দিচ্ছে জনগণ অথচ বিদ্যুতের সংকট কাটছেনা এরা জনগণের টাকাগুলো বিদেশে পাচার করছে নাতো পরবর্তিতে পালিয়ে গিয়ে ভোগ করার জন্য,"['বিদ্যুতের', 'টাকা', 'দিচ্ছে', 'জনগণ', 'অথচ', 'বিদ্যুতের', 'সংকট', 'কাটছেনা', 'এরা', 'জনগণের', 'টাকাগুলো', 'বিদেশে', 'পাচার', 'নাতো', 'পরবর্তিতে', 'পালিয়ে', 'গিয়ে', 'ভোগ', 'করার']",বিদ্যুতের টাকা দিচ্ছে জনগণ অথচ বিদ্যুতের সংকট কাটছেনা এরা জনগণের টাকাগুলো বিদেশে পাচার নাতো পরবর্তিতে পালিয়ে গিয়ে ভোগ করার,138,19,0,0,positive,0.4322727369387417,model_unified_fill,positive,0.4322727369387417,1.0,0.0,0.0,1.0,0.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,4960,তোদের মনে হয় সময় শেষ হয়ে আসছে,তোদের মনে হয় সময় শেষ হয়ে আসছে,"['তোদের', 'মনে', 'সময়', 'শেষ', 'হয়ে', 'আসছে']",তোদের মনে সময় শেষ হয়ে আসছে,32,6,0,0,sarcastic_negative,0.5696499192315341,model_unified_fill,sarcastic_negative,0.5696499192315341,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,4961,শেখ হাসিনা যখন ছিল তখন তো লোড শুটিং হলো না এখন আপনারা আসছেন এখনই লোডশেডিং শুরু হয়ে গেল,শেখ হাসিনা যখন ছিল তখন তো লোড শুটিং হলো না এখন আপনারা আসছেন এখনই লোডশেডিং শুরু হয়ে গেল,"['শেখ', 'হাসিনা', 'লোড', 'শুটিং', 'হলো', 'আপনারা', 'আসছেন', 'এখনই', 'লোডশেডিং', 'শুরু', 'হয়ে', 'গেল']",শেখ হাসিনা লোড শুটিং হলো আপনারা আসছেন এখনই লোডশেডিং শুরু হয়ে গেল,87,12,0,0,sarcastic_negative,0.5007534156167898,model_unified_fill,sarcastic_negative,0.5007534156167898,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,4962,এই বিদ্যুৎ তোমাদের কাল হবে,এই বিদ্যুৎ তোমাদের কাল হবে,"['বিদ্যুৎ', 'তোমাদের', 'কাল']",বিদ্যুৎ তোমাদের কাল,26,3,0,0,neutral,0.8726226574090434,model_unified_fill,neutral,0.8726226574090434,0.0,0.0,1.0,0.0,0.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,4963,তাহলে আপনার কাজ কি?? নিজে তোহ ঠিকই AC Room a থাকেন সবসময়,তাহলে আপনার কাজ কি নিজে তোহ ঠিকই ac room a থাকেন সবসময়,"['তাহলে', 'কাজ', 'নিজে', 'তোহ', 'ঠিকই', 'ac', 'room', 'থাকেন', 'সবসময়']",তাহলে কাজ নিজে তোহ ঠিকই ac room থাকেন সবসময়,56,9,0,0,sarcastic_negative,0.7584445248934446,model_unified_fill,sarcastic_negative,0.7584445248934446,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,4964,"পারমানবিক বিদ্যুৎ কেন্দ্র যদি চালু হয়েই থাকে তাহলে এতো লোডশেডিং কেনো,, আবার ইউনিটের দাম অতিরিক্ত বাড়ায়ছে,, নাটক চোদায়ছে,, সংসদে বসে।।",পারমানবিক বিদ্যুৎ কেন্দ্র যদি চালু হয়েই থাকে তাহলে এতো লোডশেডিং কেনো আবার ইউনিটের দাম অতিরিক্ত বাড়ায়ছে নাটক চোদায়ছে সংসদে বসে,"['পারমানবিক', 'বিদ্যুৎ', 'কেন্দ্র', 'চালু', 'হয়েই', 'থাকে', 'তাহলে', 'এতো', 'লোডশেডিং', 'কেনো', 'আবার', 'ইউনিটের', 'দাম', 'অতিরিক্ত', 'বাড়ায়ছে', 'নাটক', 'চোদায়ছে', 'সংসদে', 'বসে']",পারমানবিক বিদ্যুৎ কেন্দ্র চালু হয়েই থাকে তাহলে এতো লোডশেডিং কেনো আবার ইউনিটের দাম অতিরিক্ত বাড়ায়ছে নাটক চোদায়ছে সংসদে বসে,133,19,0,0,sarcastic_negative,0.6065864803536074,model_unified_fill,sarcastic_negative,0.6065864803536074,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,4965,শহরের লোডশেডিং গ্রামের সমান করার দাবি জানাই।,শহরের লোডশেডিং গ্রামের সমান করার দাবি জানাই,"['শহরের', 'লোডশেডিং', 'গ্রামের', 'সমান', 'করার', 'দাবি', 'জানাই']",শহরের লোডশেডিং গ্রামের সমান করার দাবি জানাই,44,7,0,0,positive,0.4085070117382324,model_unified_fill,positive,0.4085070117382324,1.0,0.0,0.0,1.0,0.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,4966,দুই মাস যাবত লোডশেডিং হচ্ছে। আপনার পদত্যাগ চাই। আগেই আমরা ভালো ছিলাম।,দুই মাস যাবত লোডশেডিং হচ্ছে আপনার পদত্যাগ চাই আগেই আমরা ভালো ছিলাম,"['দুই', 'মাস', 'যাবত', 'লোডশেডিং', 'পদত্যাগ', 'চাই', 'আগেই', 'ভালো', 'ছিলাম']",দুই মাস যাবত লোডশেডিং পদত্যাগ চাই আগেই ভালো ছিলাম,69,9,0,0,negative,0.4010453728900551,model_unified_fill,negative,0.4010453728900551,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
