Comment,Location 1,Location 2,Location 3,Sentiment,sentiment_confidence,sentiment_source,needs_review
একদম সঠিক কথা বলছেন।,Dhaka,Joypurhat,,Positive,0.6510301498248908,model,False
ভাতা বৃদ্ধি করা হোক।,Bogra,,,Positive,0.7281219094689902,model,False
মাননীয় অর্থমন্ত্রী মহোদয় ৭১ এর বীর মুক্তিযোদ্ধাদের ভাতা বাড়িয়ে একটা ইতিহাস গড়ে তুলুন তাহলে আপনার নাম স্বর্ণাক্ষরে লিখিত থ…,Dhaka,,,Negative,0.3658852012104494,model,True
জয়বাংলা,Dhaka,Mymensingh,,Sarcastic_negative,0.4290886476491167,model,True
ধন্যবাদ সংসদ সদস্য জনাব জয়নাল আবে ফারুক তিনি নিজেও একজন বীর মুক্তিযোদ্ধা সঠিক প্রস্তাব দিয়েছেন।,Dhaka,,,Positive,0.7993767837895752,model,False
Amin,Dhaka,Narsingdi,,Sarcastic_negative,0.4934144436384499,model,True
মুক্তিযোদ্ধা এখনো আছে?,Rajshahi,,,Positive,0.5184098695609204,model,False
এই সরকার দুর্নীতিকে পশ্রয় দিচ্ছে। ৭১ কে সুকৌশলে ধুলয়িত করছে। মুক্তিযুদ্ধাদের ভাতা না ভাড়ানো কিসের ইঙ্গিত বহন করে?,Mymensingh,,,Negative,0.5504944292202644,model,False
Yes good y,Dhaka,,,Sarcastic_negative,0.4892258067798614,model,True
ধন্যবাদ অভিনন্দন জানাই।,Dhaka,Bagerhat,,Positive,0.4836474370232193,model,True
ধন্যবাদ মাননীয় এমপি সাহেব,Gaibandha,,,Positive,0.4775181424515908,model,True
জীবিত মুক্তিযোদ্ধা মৃত বিজয় দিবসের পাঁচ হাজার টাকা দুজনেই পাবে,Barisal,Bogra,,Positive,0.5839571682749348,model,False
স্যালুট জানাই সত্য কথা বলার জন্য আপনার প্রতি আরো আমার ভক্তি ও শ্রদ্ধা বেড়ে গেল,Chittagong,Khulna,,Positive,0.7293735141717114,model,False
সঠিক সিদ্ধান্ত,Kushtia,Gazipur,,Positive,0.5967682659702651,model,False
ধন্যবাদ আপনার বক্তব্যের জন্য,Dhaka,Tangail,,Positive,0.4570396384728201,model,True
"জাতির জনক বঙ্গবন্ধু শেখ মুজিবুর রহমানের ডাকে মুক্তিযুদ্ধের মাধ্যমে স্বাধীন বাংলাদেশ পেয়েছিলাম , আর জাতির জনকের কন্যা জননেত্রী …",Chandpur,Narayanganj,,Positive,0.5800890314503164,model,False
ধন্যবাদ আপনাকে,Dhaka,,,Sarcastic_negative,0.4263946295095231,model,True
"ধন্যবাদ, মাননীয় এমপি জয়নাল আবেদীন মহোদয়কে, সংসদে মুক্তিযোদ্ধাদের পক্ষে অন্তত কিছু কথা বলার জন্য ---",Rajshahi,Pabna,,Positive,0.913166251687856,model,False
আপনাকে মনের গভীর থেকে ধন্যবাদ জানায়,Rajshahi,,,Sarcastic_negative,0.4625825812753075,model,True
যাহারা মুক্তিযোদ্ধাদের নিয়ে অন্য বিষয়ের সাথে তুলনা করে এগুলো শুনতেও লজ্জা লাগে ---,Dhaka,Madaripur,,Positive,0.4186137699533013,model,True
বাস্তবায়ন হোক,Khulna,Narayanganj,,Negative,0.4820930596807177,model,True
"মুক্তিযুদ্ধ না হলে এদেশের জন্ম হতো না, সুতরাং যাদের আত্মত্যাগের কারণে দেশ আজ স্বাধীনতা পেয়েছে তাদের সম্মানী ভাতা বৃদ্ধি করে কি…",Dinajpur,Thakurgaon,,Positive,0.6781343945762031,model,False
মুক্তিযোদ্ধাদের সম্মান নিয়ে সঠিক কথা বলার জন্য মাননীয় এমপি মহোদয় কে ধন্যবাদ।,Dhaka,Khulna,Jessore,Positive,0.9389589515643236,model,False
aponake onek onek donnobat sir muktijodda der vata barano hok,Rajshahi,,,Sarcastic_negative,0.6698106411085982,model,False
"ধন্যবাদ জানাই আন্তরিক ভাবে আপনাকে সঠিক কথা বলাই আপনাকে সম্মান জানাই। মুক্তিযুদ্ধ ছিল একটা দেশের স্বাধীনতা যুদ্ধ, আর জুলাই যুদ্…",Khulna,,,Positive,0.8811366550893958,model,False
বৃদ্ধি করা উচিৎ,Dhaka,Rangpur,Gaibandha,Negative,0.2976233965128101,model,True
অনেক অনেক ধন্যবাদ মাননীয় সংসদ সদস্য,Rangpur,Bogra,Gaibandha,Sarcastic_negative,0.4853915080632849,model,True
"বীর মুক্তিযোদ্ধাদের ভাতা বললে অসুন্দর শুনাযাচ্ছে মনে হচ্ছে। "" মুক্তিযুদ্ধাদের সম্মানী "" বললে কি একটু ভালো শুনা যেতোনা ?",Chandpur,Narayanganj,,Sarcastic_negative,0.4200953963389647,model,True
Salute Apnak.,Dhaka,Mymensingh,Bogra,Sarcastic_negative,0.4781180293417096,model,True
সাধারন মানুষের জন্য কোনো চিন্তা নেই কোনো সরকারের,Barisal,Feni,,Positive,0.4128410890995309,model,True
ধন্যবাদ আপনাকে সঠিক কথা বলেছেন আপনি একাত্তরের সাথে কোন কিছুকেই তুলনা করা চলবে না বীর মুক্তিযোদ্ধাদের সম্মানী ভাতা বাড়ানো হোক,Dhaka,,,Positive,0.92711570452346,model,False
মানুষ ভাত পাইছে না,Dhaka,Rajshahi,,Sarcastic_negative,0.4958887021211902,model,True
71 theke Kheya asse ekhono sesh hoina vata,Rangpur,Mymensingh,Jamalpur,Sarcastic_negative,0.6816126880104363,model,False
সঠিক কথা বলেছেন।,Dhaka,,,Positive,0.9526400217541704,model,False
বীর মুক্তিযোদ্ধাদের ভাতা বাড়ানোর জন্য বিনীত অনুরোধ করছি,Comilla,,,Positive,0.3920626890004188,model,True
জয়নাল আবেদীন সাহেবের বক্তব্য ঘুরাইয়া ঘুরাইয়া কয়েকবার শুনলাম কিন্তু উনি কি বুঝাতে চাইলেন এটা তো বুঝতে পারলাম না।,Dhaka,,,Negative,0.6489231400100154,model,False
"আপনাকে অনেক ধন্যবাদ, সত্যিটা তুলে ধরার জন্য",Barisal,,,Sarcastic_negative,0.4407588676449909,model,True
মাননীয় সংসদ সদস্য আপনাকে অনেক ধন্যবাদ মুক্তিযোদ্ধা ছিল একটা দেশের স্বাধীনতা যুদ্ধ দেশটা হলো বাংলাদেশ,Dhaka,Kishoreganj,,Positive,0.4611836828828464,model,True
সুন্দর কথা,Barisal,,,Positive,0.6008155956347112,model,False
রাজাকারদের বেতন দিতে হবে,Dhaka,Gazipur,,Neutral,0.7758410952578528,model,False
আপনাদের কে ভাতা বাড়াতে হবে না কারণ হচ্ছে এই বাংলাদেশের ইতিহাসে একমাত্র আওয়ামী লীগ সরকার ছাড়া অন্য কোনো সরকার মুক্তিযোদ্ধাদের স…,Dhaka,,,Negative,0.3783550475085787,model,True
